First.Author,PYear,EYear,Location,Lontitude,Latitude,Country,Genotype,Cultivar,Nitrogen,Nmass,CO2,N,HD.SR,HD.MeanSR,HD.MaxT35,HD.MaxT26,HD.MaxT3,HD.MaxT5,HD.MeanT,HD.MinT,HD.MaxT,HD.RangeT,HD.MeanVPD,HD.PRE,PM.SR,PM.MeanSR,PM.MaxT35,PM.MaxT26,PM.MaxT3,PM.MaxT5,PM.MeanT,PM.MinT,PM.MaxT,PM.RangeT,PM.MeanVPD,PM.PRE
Jiang Q,2019,2012,Jiangdu,119.5,32.4,China,Japonica,Wuyujing23,MN,22.5,FACE,3,1359.9304,17.89382105,3,29,0,0,28.05519737,24.78776316,31.32263158,6.534868421,2.842105263,443.47,855.6353,15.27920179,0,0,0,0,20.44553571,16.19142857,24.69964286,8.508214286,1.666071429,135.53
Jiang Q,2019,2013,Jiangdu,119.5,32.4,China,Japonica,Wuyujing23,MN,22.5,AMB,3,1528.6951,18.87277901,19,46,13,9,28.62783951,25.21209877,32.04358025,6.831481481,2.860493827,396.2,755.5582,14.25581509,0,0,0,0,20.52424528,16.54433962,24.50415094,7.959811321,1.837735849,177.18
Jiang Q,2019,2013,Jiangdu,119.5,32.4,China,Japonica,Wuyujing23,MN,22.5,FACE,3,1472.3506,19.37303421,19,46,13,9,29.04039474,25.58065789,32.50013158,6.919473684,2.902631579,372.19,801.1378,14.30603214,0,0,0,0,20.77669643,16.82017857,24.73321429,7.913035714,1.864285714,191.73
Jiang Q,2019,2014,Jiangdu,119.5,32.4,China,Japonica,Wuyujing23,MN,22.5,AMB,3,1185.4358,14.63500988,0,11,0,0,25.68024691,22.81049383,28.55,5.739506173,2.780246914,587.74,700.8469,13.22352642,0,0,0,0,20.08216981,16.42660377,23.73773585,7.311132075,1.860377358,125.43
Jiang Q,2019,2014,Jiangdu,119.5,32.4,China,Japonica,Wuyujing23,MN,22.5,FACE,3,1104.5268,14.53324737,0,11,0,0,25.75164474,22.91210526,28.59118421,5.679078947,2.798684211,578.54,781.2047,13.95008393,0,0,0,0,20.55366071,16.84571429,24.26160714,7.415892857,1.916071429,107.37
Jiang Q,2019,2012,Jiangdu,119.5,32.4,China,Hybrid indica,IIY084,MN,22.5,AMB,3,1377.1884,17.65626154,3,29,0,0,27.92801282,24.70153846,31.15448718,6.452948718,2.829487179,468.79,682.2813,15.86700698,0,0,0,0,21.01337209,16.84069767,25.18604651,8.345348837,1.706976744,76
Jiang Q,2019,2012,Jiangdu,119.5,32.4,China,Hybrid indica,IIY084,MN,22.5,FACE,3,1377.1884,17.65626154,3,29,0,0,27.92801282,24.70153846,31.15448718,6.452948718,2.829487179,468.79,682.2813,15.86700698,0,0,0,0,21.01337209,16.84069767,25.18604651,8.345348837,1.706976744,76
Jiang Q,2019,2013,Jiangdu,119.5,32.4,China,Hybrid indica,IIY084,MN,22.5,AMB,3,1351.6586,19.30940857,19,46,13,9,29.45507143,26.06514286,32.845,6.779857143,2.987142857,372.15,637.8269,14.83318372,0,1,0,0,23.11593023,19.38139535,26.85046512,7.469069767,2.146511628,196.89
Jiang Q,2019,2013,Jiangdu,119.5,32.4,China,Hybrid indica,IIY084,MN,22.5,FACE,3,1351.6586,19.30940857,19,46,13,9,29.45507143,26.06514286,32.845,6.779857143,2.987142857,372.15,637.8269,14.83318372,0,1,0,0,23.11593023,19.38139535,26.85046512,7.469069767,2.146511628,196.89
Jiang Q,2019,2014,Jiangdu,119.5,32.4,China,Hybrid indica,IIY084,MN,22.5,AMB,3,1121.3838,14.56342597,0,11,0,0,25.71525974,22.86064935,28.56987013,5.709220779,2.792207792,578.95,599.7921,13.94865349,0,0,0,0,21.1122093,17.65255814,24.57186047,6.919302326,1.997674419,86.48
Jiang Q,2019,2014,Jiangdu,119.5,32.4,China,Hybrid indica,IIY084,MN,22.5,FACE,3,1121.3838,14.56342597,0,11,0,0,25.71525974,22.86064935,28.56987013,5.709220779,2.792207792,578.95,599.7921,13.94865349,0,0,0,0,21.1122093,17.65255814,24.57186047,6.919302326,1.997674419,86.48
Wang J,2016,2014,Jiangdu,119.5,32.4,China,Hybrid indica,YLY2,MN,22.5,AMB,3,1121.3838,14.56342597,0,11,0,0,25.71525974,22.86064935,28.56987013,5.709220779,2.792207792,578.95,599.7921,13.94865349,0,0,0,0,21.1122093,17.65255814,24.57186047,6.919302326,1.997674419,86.48
Wang J,2016,2014,Jiangdu,119.5,32.4,China,Hybrid indica,YLY2,MN,22.5,FACE,3,1121.3838,14.56342597,0,11,0,0,25.71525974,22.86064935,28.56987013,5.709220779,2.792207792,578.95,599.7921,13.94865349,0,0,0,0,21.1122093,17.65255814,24.57186047,6.919302326,1.997674419,86.48
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,N0,0,AMB,4,1306.2073,18.14176806,0,0,0,0,22.41256944,18.69375,26.13138889,7.437638889,2.134722222,358.34,796.4495,18.96308333,0,0,0,0,27.21797619,23.27238095,31.16357143,7.891190476,2.74047619,121.12
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,AMB,4,1285.9763,18.11234225,0,0,0,0,22.34492958,18.62859155,26.06126761,7.432676056,2.125352113,357.21,804.0925,19.14505952,0,0,0,0,27.24666667,23.29738095,31.19595238,7.898571429,2.742857143,120.6
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,HN,12,AMB,4,1306.2073,18.14176806,0,0,0,0,22.41256944,18.69375,26.13138889,7.437638889,2.134722222,358.34,796.4495,18.96308333,0,0,0,0,27.21797619,23.27238095,31.16357143,7.891190476,2.74047619,121.12
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,N0,0,AMB,4,1288.5823,17.65181233,0,0,0,0,23.70643836,19.73246575,27.68041096,7.947945205,2.234246575,276.15,795.8049,18.94773571,2,2,0,0,27.36845238,23.41761905,31.31928571,7.901666667,2.723809524,117.32
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,AMB,4,1308.2533,17.67909865,0,0,0,0,23.72695946,19.74986486,27.70405405,7.954189189,2.236486486,277.02,797.8799,18.99714048,2,2,0,0,27.41071429,23.43619048,31.3852381,7.949047619,2.730952381,114.62
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,HN,12,AMB,4,1272.8753,17.67882361,0,0,0,0,23.69430556,19.70152778,27.68708333,7.985555556,2.233333333,273.45,788.0075,18.76208333,2,2,0,0,27.38238095,23.44833333,31.31642857,7.868095238,2.730952381,143.02
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,N0,0,AMB,4,1323.9229,18.64680141,0,0,0,0,23.41176056,19.42084507,27.40267606,7.981830986,2.267605634,410.06,688.1888,16.38544762,0,0,0,0,26.05678571,22.56071429,29.55285714,6.992142857,2.60952381,168.06
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,AMB,4,1348.0529,18.72295694,0,0,0,0,23.47798611,19.47166667,27.48430556,8.012638889,2.276388889,410.34,677.2648,16.12535238,0,0,0,0,25.96321429,22.49571429,29.43071429,6.935,2.602380952,175.71
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,HN,12,AMB,4,1348.0529,18.72295694,0,0,0,0,23.47798611,19.47166667,27.48430556,8.012638889,2.276388889,410.34,677.2648,16.12535238,0,0,0,0,25.96321429,22.49571429,29.43071429,6.935,2.602380952,175.71
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,N0,0,FACE,4,1285.9763,18.11234225,0,0,0,0,22.34492958,18.62859155,26.06126761,7.432676056,2.125352113,357.21,804.0925,19.14505952,0,0,0,0,27.24666667,23.29738095,31.19595238,7.898571429,2.742857143,120.6
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,FACE,4,1285.9763,18.11234225,0,0,0,0,22.34492958,18.62859155,26.06126761,7.432676056,2.125352113,357.21,804.0925,19.14505952,0,0,0,0,27.24666667,23.29738095,31.19595238,7.898571429,2.742857143,120.6
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,HN,12,FACE,4,1285.9763,18.11234225,0,0,0,0,22.34492958,18.62859155,26.06126761,7.432676056,2.125352113,357.21,804.0925,19.14505952,0,0,0,0,27.24666667,23.29738095,31.19595238,7.898571429,2.742857143,120.6
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,N0,0,FACE,4,1245.8197,17.79742429,0,0,0,0,23.61678571,19.619,27.61457143,7.995571429,2.218571429,246.7,796.0285,18.95305952,2,2,0,0,27.52011905,23.55690476,31.48333333,7.926428571,2.754761905,143.13
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,FACE,4,1288.5823,17.65181233,0,0,0,0,23.70643836,19.73246575,27.68041096,7.947945205,2.234246575,276.15,795.8049,18.94773571,2,2,0,0,27.36845238,23.41761905,31.31928571,7.901666667,2.723809524,117.32
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,HN,12,FACE,4,1272.8753,17.67882361,0,0,0,0,23.69430556,19.70152778,27.68708333,7.985555556,2.233333333,273.45,788.0075,18.76208333,2,2,0,0,27.38238095,23.44833333,31.31642857,7.868095238,2.730952381,143.02
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,N0,0,FACE,4,1234.2929,18.42228209,0,0,0,0,23.23343284,19.26791045,27.19895522,7.931044776,2.253731343,397.2,730.2472,17.3868381,0,0,0,0,26.49321429,22.88,30.10642857,7.226428571,2.65,167.66
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,FACE,4,1298.2819,18.54688429,0,0,0,0,23.37285714,19.39428571,27.35142857,7.957142857,2.264285714,410.06,693.3298,16.50785238,0,0,0,0,26.12369048,22.61142857,29.63595238,7.02452381,2.614285714,166.67
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,HN,12,FACE,4,1275.5369,18.48604203,0,0,0,0,23.34152174,19.36782609,27.31521739,7.947391304,2.263768116,409.96,705.0519,16.78695,0,0,0,0,26.2377381,22.71166667,29.76380952,7.052142857,2.619047619,167.24
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Indica,Takanari,N0,0,AMB,4,1390.1543,18.29150395,0,0,0,0,22.70828947,18.97776316,26.43881579,7.461052632,2.172368421,362.05,785.4735,18.70175,0,0,0,0,27.105,23.14238095,31.06761905,7.925238095,2.721428571,126.18
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Indica,Takanari,MN,8,AMB,4,1423.0493,18.24422179,0,0,0,0,22.80698718,19.08628205,26.52769231,7.441410256,2.187179487,372.73,781.3925,18.60458333,0,0,0,0,27.08071429,23.10928571,31.05214286,7.942857143,2.716666667,123.61
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Indica,Takanari,HN,12,AMB,4,1390.1543,18.29150395,0,0,0,0,22.70828947,18.97776316,26.43881579,7.461052632,2.172368421,362.05,785.4735,18.70175,0,0,0,0,27.105,23.14238095,31.06761905,7.925238095,2.721428571,126.18
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Indica,Takanari,N0,0,AMB,4,1390.6533,17.82888846,0,0,0,0,23.91762821,19.95730769,27.87794872,7.920641026,2.270512821,282.64,774.1441,18.43200238,2,2,0,0,27.19488095,23.19666667,31.19309524,7.996428571,2.692857143,142.18
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Indica,Takanari,MN,8,AMB,4,1366.4083,17.74556234,0,0,0,0,23.86136364,19.90402597,27.8187013,7.914675325,2.263636364,282.61,769.6311,18.32455,2,2,0,0,27.36571429,23.40547619,31.32595238,7.92047619,2.730952381,144.03
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Indica,Takanari,HN,12,AMB,4,1348.3983,17.74208289,0,0,0,0,23.80802632,19.84065789,27.77539474,7.934736842,2.251315789,280.76,784.4034,18.67627143,2,2,0,0,27.46095238,23.50833333,31.41357143,7.905238095,2.745238095,130.23
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Indica,Takanari,N0,0,AMB,4,1466.9239,19.05095974,0,0,0,0,23.86090909,19.81441558,27.9074026,8.092987013,2.31038961,411.17,638.6378,15.2056619,0,0,0,0,25.02488095,21.68333333,28.36642857,6.683095238,2.502380952,193.46
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Indica,Takanari,MN,8,AMB,4,1441.0419,18.96107763,0,0,0,0,23.78111842,19.74065789,27.82157895,8.080921053,2.303947368,411.17,646.9718,15.40409048,0,0,0,0,25.20880952,21.855,28.56261905,6.707619048,2.519047619,193.21
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Indica,Takanari,HN,12,AMB,4,1418.9199,18.918932,0,0,0,0,23.709,19.66786667,27.75013333,8.082266667,2.298666667,411.17,650.5818,15.49004286,0,0,0,0,25.41285714,22.05309524,28.77261905,6.71952381,2.54047619,193.41
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Indica,Takanari,N0,0,FACE,4,1390.1543,18.29150395,0,0,0,0,22.70828947,18.97776316,26.43881579,7.461052632,2.172368421,362.05,785.4735,18.70175,0,0,0,0,27.105,23.14238095,31.06761905,7.925238095,2.721428571,126.18
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Indica,Takanari,MN,8,FACE,4,1423.0493,18.24422179,0,0,0,0,22.80698718,19.08628205,26.52769231,7.441410256,2.187179487,372.73,781.3925,18.60458333,0,0,0,0,27.08071429,23.10928571,31.05214286,7.942857143,2.716666667,123.61
Hassegawa,2019,2012,Tsukuba,140.07,36.08,Japan,Indica,Takanari,HN,12,FACE,4,1390.1543,18.29150395,0,0,0,0,22.70828947,18.97776316,26.43881579,7.461052632,2.172368421,362.05,785.4735,18.70175,0,0,0,0,27.105,23.14238095,31.06761905,7.925238095,2.721428571,126.18
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Indica,Takanari,N0,0,FACE,4,1390.6533,17.82888846,0,0,0,0,23.91762821,19.95730769,27.87794872,7.920641026,2.270512821,282.64,774.1441,18.43200238,2,2,0,0,27.19488095,23.19666667,31.19309524,7.996428571,2.692857143,142.18
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Indica,Takanari,MN,8,FACE,4,1366.4083,17.74556234,0,0,0,0,23.86136364,19.90402597,27.8187013,7.914675325,2.263636364,282.61,769.6311,18.32455,2,2,0,0,27.36571429,23.40547619,31.32595238,7.92047619,2.730952381,144.03
Hassegawa,2019,2013,Tsukuba,140.07,36.08,Japan,Indica,Takanari,HN,12,FACE,4,1348.3983,17.74208289,0,0,0,0,23.80802632,19.84065789,27.77539474,7.934736842,2.251315789,280.76,784.4034,18.67627143,2,2,0,0,27.46095238,23.50833333,31.41357143,7.905238095,2.745238095,130.23
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Indica,Takanari,N0,0,FACE,4,1441.0419,18.96107763,0,0,0,0,23.78111842,19.74065789,27.82157895,8.080921053,2.303947368,411.17,646.9718,15.40409048,0,0,0,0,25.20880952,21.855,28.56261905,6.707619048,2.519047619,193.21
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Indica,Takanari,MN,8,FACE,4,1395.7479,18.86145811,0,0,0,0,23.63236486,19.59837838,27.66635135,8.067972973,2.291891892,410.5,658.2288,15.67211429,0,0,0,0,25.61285714,22.21238095,29.01333333,6.800952381,2.561904762,192.78
Hassegawa,2019,2014,Tsukuba,140.07,36.08,Japan,Indica,Takanari,HN,12,FACE,4,1395.7479,18.86145811,0,0,0,0,23.63236486,19.59837838,27.66635135,8.067972973,2.291891892,410.5,658.2288,15.67211429,0,0,0,0,25.61285714,22.21238095,29.01333333,6.800952381,2.561904762,192.78
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Aikoku,MN,8,AMB,4,1214.5908,18.68601231,0,0,0,0,23.76553846,19.93984615,27.59123077,7.651384615,2.283076923,344.06,847.6381,19.26450227,3,2,0,0,28.27920455,24.58159091,31.97681818,7.395227273,2.806818182,201.55
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Norin 8,MN,8,AMB,4,1490.3797,18.62974625,0,0,0,0,24.4895,20.811375,28.167625,7.35625,2.39625,486.76,758.4481,18.49873415,3,2,0,0,27.50268293,23.52682927,31.47853659,7.951707317,2.651219512,112.41
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,AMB,4,1257.1448,18.48742353,0,0,0,0,23.89242647,20.11735294,27.6675,7.550147059,2.310294118,393.19,751.1119,19.76610263,2,2,0,0,28.55828947,24.78605263,32.33052632,7.544473684,2.842105263,120.63
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Akihikari,MN,8,AMB,4,1046.4248,18.0418069,0,0,0,0,23.15137931,19.37948276,26.92327586,7.543793103,2.213793103,327.47,821.3639,20.03326585,1,1,0,0,28.28780488,24.65121951,31.92439024,7.273170732,2.870731707,182.58
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Akidawara,MN,8,AMB,4,1410.1808,18.80241067,0,0,0,0,24.31253333,20.57306667,28.052,7.478933333,2.364,397.25,728.9341,19.18247632,3,2,0,0,28.245,24.32236842,32.16763158,7.845263158,2.757894737,155.88
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Aikoku,MN,8,FACE,4,1189.5148,18.58616875,0,0,0,0,23.70117188,19.8740625,27.52828125,7.65421875,2.2765625,343.9,870.5111,19.34469111,3,2,0,0,28.28233333,24.58444444,31.98022222,7.395777778,2.806666667,201.56
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Norin 8,MN,8,FACE,4,1457.3397,18.68384231,0,0,0,0,24.41185897,20.70423077,28.11948718,7.41525641,2.382051282,480.72,791.3501,18.4034907,3,2,0,0,27.48162791,23.56116279,31.40209302,7.840930233,2.662790698,137.76
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,FACE,4,1225.0638,18.56157273,0,0,0,0,23.78825758,19.99106061,27.58545455,7.594393939,2.289393939,369.66,774.6189,19.3654725,2,2,0,0,28.42625,24.7335,32.119,7.3855,2.84,166.46
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Akihikari,MN,8,FACE,4,1021.1738,17.91532982,0,0,0,0,23.04114035,19.28350877,26.79877193,7.515263158,2.203508772,327.41,847.0469,20.16778333,1,1,0,0,28.30357143,24.63666667,31.97047619,7.333809524,2.871428571,182.66
Sakai,2019,2010,Tsukuba,140.07,36.08,Japan,Japonica,Akidawara,MN,8,FACE,4,1384.8608,18.71433514,0,0,0,0,24.26736486,20.53094595,28.00378378,7.472837838,2.360810811,397.25,750.2971,19.23838718,3,2,0,0,28.23846154,24.33205128,32.14487179,7.812820513,2.758974359,156.59
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Aikoku,MN,8,AMB,4,1205.6135,17.47265942,0,0,0,0,23.46485507,19.68695652,27.24275362,7.555797101,2.243478261,395.19,658.9168,16.89530256,1,0,0,0,26.39358974,23.02769231,29.75948718,6.731794872,2.723076923,263.34
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Norin 8,MN,8,AMB,4,1526.2745,17.95617059,1,0,0,0,24.26652941,20.45964706,28.07341176,7.613764706,2.362352941,444.03,575.3362,15.98156111,0,0,0,0,25.81305556,22.52472222,29.10138889,6.576666667,2.633333333,229.66
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,AMB,4,1255.7585,17.44109028,0,0,0,0,23.50590278,19.74430556,27.2675,7.523194444,2.248611111,397.31,723.9248,17.23630476,1,0,0,0,26.5102381,23.04428571,29.97619048,6.931904762,2.74047619,260.35
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Akihikari,MN,8,AMB,4,1035.8107,17.85880517,0,0,0,0,23.32112069,19.43913793,27.20310345,7.763965517,2.217241379,303.63,684.0088,16.68314146,1,0,0,0,25.97621951,22.54853659,29.40390244,6.855365854,2.651219512,280.08
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Akidawara,MN,8,AMB,4,1442.2245,17.80524074,1,0,0,0,24.02802469,20.21518519,27.8408642,7.625679012,2.32962963,441.48,660.7502,16.518755,0,0,0,0,26.11925,22.76825,29.47025,6.702,2.67,232.99
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Aikoku,MN,8,FACE,4,1192.7145,17.53991912,0,0,0,0,23.45838235,19.66191176,27.25485294,7.592941176,2.241176471,390.19,667.8194,16.695485,1,0,0,0,26.377875,23.0125,29.74325,6.73075,2.72,301.27
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Norin 8,MN,8,FACE,4,1504.1275,17.90627976,1,0,0,0,24.2072619,20.40011905,28.01440476,7.614285714,2.354761905,443.4,594.5552,16.06905946,0,0,0,0,25.89837838,22.59594595,29.20081081,6.604864865,2.643243243,230.02
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,MN,8,FACE,4,1238.1895,17.43928873,0,0,0,0,23.4821831,19.71478873,27.24957746,7.534788732,2.243661972,395.9,739.9028,17.20704186,1,0,0,0,26.45755814,22.98465116,29.93046512,6.945813953,2.730232558,260.73
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Akihikari,MN,8,FACE,4,1028.109,18.037,0,0,0,0,23.29692982,19.4054386,27.18842105,7.782982456,2.20877193,292.36,690.1685,16.43258333,1,0,0,0,25.96571429,22.58595238,29.34547619,6.75952381,2.65952381,327.11
Sakai,2019,2011,Tsukuba,140.07,36.08,Japan,Japonica,Akidawara,MN,8,FACE,4,1418.7135,17.73391875,1,0,0,0,23.973875,20.172125,27.775625,7.6035,2.3225,440.07,683.9232,16.68105366,1,0,0,0,26.23012195,22.82682927,29.63341463,6.806585366,2.680487805,240.23
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,HN,12,AMB,4,1223.5295,17.47899286,0,0,0,0,23.60521429,19.831,27.37942857,7.548428571,2.258571429,374.07,629.4198,17.01134595,1,0,0,0,26.52783784,23.13027027,29.92540541,6.795135135,2.745945946,258.01
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Japonica,Nipponbare,HN,12,AMB,4,1404.0535,17.77282911,1,0,0,0,24.08911392,20.28088608,27.89734177,7.616455696,2.336708861,418.24,677.9108,16.94777,1,0,0,0,26.34875,22.921,29.7765,6.8555,2.695,227.07
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Japonica,Momiroman,HN,12,AMB,4,1380.8805,17.70359615,0,0,0,0,24.00480769,20.21820513,27.79141026,7.573205128,2.326923077,411,776.5589,16.17831042,1,0,0,0,25.49052083,22.07458333,28.90645833,6.831875,2.577083333,306.77
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Indica,Takanari,HN,12,AMB,4,1279.3715,17.52563699,0,0,0,0,23.70417808,19.94575342,27.46260274,7.516849315,2.279452055,386.02,728.5878,17.34732857,1,0,0,0,26.58071429,23.08452381,30.07690476,6.992380952,2.742857143,255.1
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Indica,Hokuriku193,HN,12,AMB,4,1448.7245,17.88548765,1,0,0,0,24.19895062,20.38234568,28.01555556,7.633209877,2.351851852,420.11,680.3355,15.82175581,0,0,0,0,25.54383721,22.21348837,28.87418605,6.660697674,2.593023256,297.78
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Japonica,Koshihikari,HN,12,FACE,4,1178.0545,17.58290299,0,0,0,0,23.58656716,19.78253731,27.39059701,7.608059701,2.256716418,368.36,618.9784,16.72914595,1,0,0,0,26.51148649,23.14,29.88297297,6.742972973,2.754054054,292.38
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Japonica,Nipponbare,HN,12,FACE,4,1339.1595,17.62051974,0,0,0,0,23.87690789,20.10657895,27.64723684,7.540657895,2.307894737,409.61,668.9008,17.15130256,1,0,0,0,26.49858974,23.0274359,29.96974359,6.942307692,2.725641026,229.31
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Japonica,Momiroman,HN,12,FACE,4,1339.1595,17.62051974,0,0,0,0,23.87690789,20.10657895,27.64723684,7.540657895,2.307894737,409.61,790.3975,16.46661458,1,0,0,0,25.90125,22.43375,29.36875,6.935,2.6375,312.17
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Indica,Takanari,HN,12,FACE,4,1241.0985,17.48026056,0,0,0,0,23.62753521,19.85929577,27.39577465,7.536478873,2.263380282,375.48,723.9248,17.23630476,1,0,0,0,26.5102381,23.04428571,29.97619048,6.931904762,2.74047619,260.35
Yoshinaga,2020,2011,Tsukuba,140.07,36.08,Japan,Indica,Hokuriku193,HN,12,FACE,4,1427.5645,17.84455625,1,0,0,0,24.1425,20.323125,27.961875,7.63875,2.34375,419.65,683.2695,15.88998837,0,0,0,0,25.7744186,22.43953488,29.10930233,6.669767442,2.627906977,299.19
